"Hospital_ID,Hospital_Name,City,Hospital_Type,Beds,Daily_Patients,Avg_Wait_Time_Min,Contactless_Registration,Online_Appointment,Telemedicine,Digital_Health_Records,Cleanliness_Rating,Food_Service_Rating,Patient_Hospitality_Rating,CCTV_Coverage_Percentage,Security_Staff,Infection_Control_Score,Patient_Satisfaction,AI_Assisted_Services,Overall_Trend"
"H01002,Jaipur Care Hospital 1002,Coimbatore,Private,616.0,256.0,37.0,No,No,No,Yes,2.9,2.1,3.5,85.0,68.0,94.0,3.5,YES,Unknown"
"H01003,Madurai Care Hospital 1003,Delhi,Government,346.0,1668.0,87.0,yes,YES,Yes,Yes,4.5,2.8,2.7,90.0,164.0,64.0,4.7,yes,Patient-Centric Care"
"H01004,Delhi Care Hospital 1004,Jaipur,Specialty,808.0,1622.0,60.0,YES,NO,No,No,3.0,3.1,3.3,67.0,56.0,79.0,2.6,Yes,Patient-Centric Care"
"H01005,Mumbai Care Hospital 1005,Delhi,Multispeciality,800.8190675017397,1160.0,53.0,yes,Yes,Yes,No,3.1,3.0,4.1,37.0,12.0,73.0,3.7,Yes,Smart Hospital"
"H01006,Delhi Care Hospital 1006,Bengaluru,Multispeciality,661.0,1471.0,98.0,YES,No,Yes,No,3.1,3.4,2.9,61.0,210.0,74.0,3.5,No,Green Hospital"
"H01007,Chennai Care Hospital 1007,Hyderabad,Multispeciality,1295.0,460.0,75.0,No,Yes,No,Yes,3.4,2.6,4.0,67.0,72.0,58.0,3.4,No,Enhanced Security"
"H01008,Pune Care Hospital 1008,Jaipur,Multispeciality,802.0,669.0,60.0,Yes,YES,Yes,Yes,3.3,4.0,2.2,46.0,144.0,99.0,2.4,Yes,Digital Patient Care"
"H01009,Chennai Care Hospital 1009,Hyderabad,Multispeciality,1117.0,1465.0,108.0,No,Yes,No,No,3.0,2.4,3.6,56.0,147.0,75.0,3.5,No,Green Hospital"
"H01010,Coimbatore Care Hospital 1010,Jaipur,Specialty,632.0,1389.0,145.0,YES,NO,Yes,No,4.9,4.2,3.5,37.0,116.0,84.0,3.5,No,Patient-Centric Care"
"H01011,Madurai Care Hospital 1011,Kochi,Government,376.0,1635.0,84.0,Yes,NO,Yes,No,4.2,2.7,4.8,43.0,121.0,65.0,3.5,Yes,Unknown"
"H01012,Mumbai Care Hospital 1012,Kochi,Government,607.0,963.0,81.0,No,Yes,No,No,2.2,4.8,3.2,49.0,117.0,78.0,3.3,Yes,AI Healthcare"
"H01013,Hyderabad Care Hospital 1013,Delhi,Specialty,800.8190675017397,565.0,99.0,YES,NO,Yes,No,3.3,3.5,3.5,70.0,203.0,81.0,3.5,No,Digital Patient Care"
"H01014,Madurai Care Hospital 1014,Pune,Specialty,675.0,175.0,139.0,YES,YES,Yes,Yes,4.6,2.8,4.8,52.0,116.0,81.0,3.3,yes,Patient-Centric Care"
"H01015,Hyderabad Care Hospital 1015,Hyderabad,Government,512.0,240.0,13.0,YES,Yes,No,Yes,3.1,3.5,3.6,67.0,112.0,78.0,3.5,Yes,Patient-Centric Care"
"H01016,Pune Care Hospital 1016,Delhi,Government,800.8190675017397,1247.0,68.0,yes,NO,No,No,2.9,3.5,4.7,50.0,23.0,58.0,3.8,YES,IoT Healthcare"
"H01017,Kochi Care Hospital 1017,Hyderabad,Private,546.0,1138.0,124.0,No,Yes,No,Yes,3.4,3.5,4.7,78.0,8.0,58.0,3.7,No,Patient-Centric Care"
"H01018,Jaipur Care Hospital 1018,Delhi,Private,1089.0,420.0,78.0,No,YES,No,Yes,3.0,2.6,3.7,100.0,179.0,78.0,2.9,yes,Unknown"
"H01019,Chennai Care Hospital 1019,Coimbatore,Multispeciality,1202.0,1128.0,135.0,yes,YES,Yes,Yes,2.1,3.8,3.5,51.0,56.0,71.0,4.4,No,Smart Hospital"
"H01020,Pune Care Hospital 1020,Chennai,Private,116.0,1227.0,66.0,No,NO,No,Yes,3.5,3.7,4.8,50.0,51.0,52.0,4.4,yes,Smart Hospital"
"H01021,Hyderabad Care Hospital 1021,Kochi,Multispeciality,1435.0,1097.0,75.0,YES,YES,No,No,3.2,2.7,3.5,67.0,42.0,53.0,2.7,No,Patient-Centric Care"
"H01022,Hyderabad Care Hospital 1022,Coimbatore,Multispeciality,1208.0,1383.0,75.0,No,Yes,No,Yes,3.3,2.1,3.5,77.0,116.0,58.0,3.0,No,Contactless Healthcare"
"H01023,Mumbai Care Hospital 1023,Coimbatore,Private,304.0,538.0,144.0,YES,NO,No,Yes,4.6,4.3,3.4,67.0,132.0,60.0,4.6,YES,AI Healthcare"
"H01024,Coimbatore Care Hospital 1024,Hyderabad,Private,485.0,2168.0,75.0,YES,YES,No,Yes,4.8,2.9,4.5,52.0,186.0,85.0,2.7,yes,IoT Healthcare"
"H01025,Kochi Care Hospital 1025,Hyderabad,Government,412.0,132.0,22.0,No,No,No,No,4.4,3.3,3.1,33.0,116.0,80.0,2.8,YES,Digital Patient Care"
"H01026,Hyderabad Care Hospital 1026,Delhi,Government,569.0,1128.0,33.0,yes,NO,Yes,No,2.4,4.8,4.6,47.0,172.0,59.0,3.7,No,Unknown"
"H01027,Kochi Care Hospital 1027,Hyderabad,Government,259.0,1128.0,144.0,YES,No,Yes,Yes,3.9,3.6,3.5,71.0,194.0,71.0,2.8,Yes,Patient-Centric Care"
"H01028,Madurai Care Hospital 1028,Pune,Multispeciality,1187.0,1387.0,136.0,YES,Yes,Yes,Yes,2.2,3.0,4.8,40.0,90.0,79.0,2.5,YES,Unknown"
"H01029,Kochi Care Hospital 1029,Jaipur,Multispeciality,1166.0,515.0,85.0,YES,No,No,Yes,2.4,4.8,2.5,41.0,112.0,68.0,3.5,Yes,Unknown"
"H01030,Hyderabad Care Hospital 1030,Bengaluru,Private,874.0,1737.0,37.0,yes,No,Yes,Yes,2.2,4.7,2.7,96.0,84.0,51.0,4.5,YES,Enhanced Security"
"H01031,Bengaluru Care Hospital 1031,Hyderabad,Multispeciality,1469.0,290.0,16.0,yes,Yes,No,Yes,4.1,3.6,3.5,32.0,116.0,62.0,4.4,No,Enhanced Security"
"H01032,Mumbai Care Hospital 1032,Chennai,Multispeciality,153.0,1317.0,126.0,Yes,NO,Yes,Yes,3.9,3.3,2.7,92.0,26.0,69.0,3.4,YES,Enhanced Security"
"H01033,Kochi Care Hospital 1033,Coimbatore,Private,224.0,737.0,75.0,No,YES,No,Yes,3.6,3.5,2.6,31.0,41.0,53.0,3.6,No,Smart Hospital"
"H01034,Pune Care Hospital 1034,Hyderabad,Private,867.0,493.0,29.0,YES,No,Yes,No,3.5,4.9,2.5,55.0,192.0,74.0,2.9,Yes,AI Healthcare"
"H01035,Chennai Care Hospital 1035,Chennai,Government,800.8190675017397,1975.0,137.0,No,No,Yes,Yes,2.2,3.0,3.3,67.0,201.0,87.0,4.7,YES,Smart Hospital"
"H01036,Pune Care Hospital 1036,Madurai,Private,800.8190675017397,1598.0,125.0,yes,No,No,Yes,3.3,3.5,3.3,75.0,173.0,88.0,2.1,No,Contactless Healthcare"
"H01037,Jaipur Care Hospital 1037,Coimbatore,Specialty,118.0,588.0,56.0,YES,No,Yes,No,3.0,4.6,4.7,76.0,113.0,67.0,3.9,yes,IoT Healthcare"
"H01038,Coimbatore Care Hospital 1038,Chennai,Multispeciality,1021.0,959.0,41.0,YES,No,No,Yes,3.5,2.3,4.7,43.0,39.0,57.0,3.8,Yes,Patient-Centric Care"
"H01039,Delhi Care Hospital 1039,Mumbai,Private,284.0,1266.0,78.0,YES,YES,No,Yes,3.5,2.1,4.9,30.0,59.0,86.0,3.7,yes,Green Hospital"
"H01040,Kochi Care Hospital 1040,Madurai,Private,414.0,1128.0,115.0,Yes,Yes,No,No,4.0,3.3,4.7,58.0,105.0,99.0,3.5,YES,Patient-Centric Care"
"H01041,Bengaluru Care Hospital 1041,Delhi,Government,460.0,1128.0,91.0,YES,Yes,Yes,No,2.8,4.2,2.3,62.0,6.0,75.0,4.2,yes,AI Healthcare"
"H01042,Madurai Care Hospital 1042,Delhi,Specialty,825.0,351.0,20.0,YES,YES,No,Yes,2.1,4.1,3.4,65.0,75.0,69.0,2.4,No,Patient-Centric Care"
"H01043,Delhi Care Hospital 1043,Pune,Government,138.0,782.0,44.0,Yes,Yes,Yes,Yes,4.8,2.3,4.6,35.0,116.0,76.0,4.2,No,Smart Hospital"
"H01044,Pune Care Hospital 1044,Madurai,Specialty,670.0,2125.0,46.0,Yes,No,Yes,No,3.6,3.9,4.8,85.0,216.0,60.0,2.6,yes,Digital Patient Care"
"H01045,Jaipur Care Hospital 1045,Chennai,Specialty,339.0,1075.0,87.0,YES,NO,No,No,4.4,2.8,4.6,71.0,201.0,59.0,4.0,Yes,Enhanced Security"
"H01046,Coimbatore Care Hospital 1046,Coimbatore,Government,189.0,228.0,98.0,No,No,Yes,Yes,4.4,4.0,4.8,38.0,161.0,71.0,3.3,yes,Digital Patient Care"
"H01047,Pune Care Hospital 1047,Bengaluru,Government,1181.0,343.0,49.0,yes,Yes,Yes,No,3.7,3.2,2.2,46.0,186.0,73.0,4.9,YES,Unknown"
"H01048,Hyderabad Care Hospital 1048,Hyderabad,Multispeciality,1150.0,1979.0,75.0,yes,NO,No,Yes,4.1,2.6,5.0,39.0,128.0,52.0,2.5,No,Green Hospital"
"H01049,Delhi Care Hospital 1049,Mumbai,Specialty,800.8190675017397,1722.0,58.0,yes,No,Yes,Yes,4.2,2.4,4.9,66.0,166.0,79.0,2.2,yes,IoT Healthcare"
"H01050,Mumbai Care Hospital 1050,Hyderabad,Multispeciality,1469.0,671.0,43.0,Yes,NO,Yes,Yes,4.2,2.6,4.7,76.0,116.0,51.0,2.2,Yes,Green Hospital"
"H01051,Coimbatore Care Hospital 1051,Hyderabad,Government,1294.0,400.0,13.0,YES,No,Yes,No,4.6,2.5,3.5,33.0,5.0,81.0,3.3,YES,Contactless Healthcare"
"H01052,Mumbai Care Hospital 1052,Mumbai,Multispeciality,921.0,104.0,23.0,yes,YES,No,Yes,4.0,3.6,4.8,47.0,103.0,89.0,4.5,Yes,Digital Patient Care"
"H01053,Kochi Care Hospital 1053,Coimbatore,Multispeciality,1310.0,1548.0,50.0,No,NO,Yes,No,3.5,4.6,3.2,67.0,86.0,69.0,3.5,No,Unknown"
"H01054,Madurai Care Hospital 1054,Mumbai,Specialty,993.0,1320.0,63.0,No,YES,Yes,Yes,4.9,4.0,2.7,61.0,191.0,60.0,3.5,No,Green Hospital"
"H01055,Bengaluru Care Hospital 1055,Chennai,Specialty,299.0,471.0,82.0,yes,YES,Yes,No,2.9,2.9,3.1,67.0,211.0,97.0,2.1,yes,Green Hospital"
"H01056,Chennai Care Hospital 1056,Madurai,Specialty,580.0,1526.0,42.0,No,No,Yes,Yes,2.5,3.8,2.9,54.0,159.0,95.0,3.2,yes,Patient-Centric Care"
"H01057,Chennai Care Hospital 1057,Hyderabad,Specialty,404.0,188.0,92.0,Yes,No,No,Yes,3.5,4.3,4.3,46.0,116.0,94.0,2.3,No,Digital Patient Care"
"H01058,Pune Care Hospital 1058,Hyderabad,Specialty,800.8190675017397,904.0,82.0,No,No,Yes,Yes,4.6,4.2,4.3,49.0,166.0,60.0,2.3,Yes,Patient-Centric Care"
"H01059,Pune Care Hospital 1059,Hyderabad,Specialty,1246.0,1900.0,111.0,No,Yes,Yes,Yes,2.7,2.0,3.9,62.0,141.0,96.0,4.8,yes,Smart Hospital"
"H01060,Madurai Care Hospital 1060,Pune,Private,1137.0,1538.0,117.0,No,NO,No,No,2.5,3.5,3.5,47.0,188.0,61.0,3.2,Yes,IoT Healthcare"
"H01061,Jaipur Care Hospital 1061,Coimbatore,Private,1267.0,1092.0,125.0,YES,YES,No,Yes,2.9,3.6,3.5,67.0,39.0,64.0,4.3,No,IoT Healthcare"
"H01062,Jaipur Care Hospital 1062,Delhi,Multispeciality,779.0,284.0,75.0,YES,NO,No,No,4.2,4.5,3.4,92.0,116.0,67.0,3.2,YES,Patient-Centric Care"
"H01063,Coimbatore Care Hospital 1063,Jaipur,Private,278.0,137.0,70.0,No,No,No,Yes,3.9,3.5,3.5,79.0,31.0,52.0,4.0,yes,AI Healthcare"
"H01064,Chennai Care Hospital 1064,Madurai,Government,1297.0,1917.0,89.0,yes,YES,No,No,3.7,4.3,4.7,83.0,116.0,56.0,2.7,Yes,Patient-Centric Care"
"H01065,Madurai Care Hospital 1065,Mumbai,Government,1362.0,1128.0,118.0,Yes,No,Yes,Yes,2.5,4.8,3.5,70.0,158.0,58.0,3.5,No,Contactless Healthcare"
"H01066,Jaipur Care Hospital 1066,Kochi,Government,800.8190675017397,1476.0,147.0,YES,YES,Yes,No,3.1,3.7,2.2,39.0,62.0,82.0,4.9,YES,Contactless Healthcare"
"H01067,Delhi Care Hospital 1067,Bengaluru,Multispeciality,485.0,265.0,45.0,yes,Yes,No,No,3.2,4.6,2.3,40.0,12.0,73.0,2.5,No,Unknown"
"H01068,Mumbai Care Hospital 1068,Pune,Multispeciality,556.0,173.0,108.0,No,No,Yes,Yes,4.8,2.3,2.7,62.0,76.0,92.0,2.9,No,Digital Patient Care"
"H01069,Pune Care Hospital 1069,Kochi,Private,1374.0,1966.0,149.0,YES,NO,Yes,No,2.9,2.9,2.7,42.0,207.0,75.0,4.7,Yes,Smart Hospital"
"H01070,Delhi Care Hospital 1070,Hyderabad,Specialty,800.8190675017397,1241.0,13.0,No,Yes,Yes,No,3.2,4.4,4.9,40.0,54.0,64.0,4.4,yes,AI Healthcare"
"H01071,Madurai Care Hospital 1071,Jaipur,Specialty,1336.0,2145.0,96.0,YES,NO,Yes,No,3.1,3.8,2.0,57.0,14.0,97.0,3.6,YES,Patient-Centric Care"
"H01072,Hyderabad Care Hospital 1072,Chennai,Multispeciality,586.0,1017.0,106.0,No,No,Yes,No,2.8,3.5,4.5,30.0,158.0,60.0,3.2,Yes,AI Healthcare"
"H01073,Madurai Care Hospital 1073,Delhi,Multispeciality,187.0,1440.0,75.0,YES,Yes,Yes,No,2.5,3.1,5.0,47.0,93.0,94.0,4.1,No,IoT Healthcare"
"H01074,Chennai Care Hospital 1074,Mumbai,Specialty,580.0,1812.0,121.0,No,NO,Yes,No,4.2,3.5,4.6,40.0,100.0,80.0,4.0,yes,AI Healthcare"
"H01075,Madurai Care Hospital 1075,Pune,Multispeciality,855.0,1280.0,115.0,Yes,No,Yes,No,2.2,4.5,4.9,46.0,47.0,64.0,3.9,YES,Enhanced Security"
"H01076,Delhi Care Hospital 1076,Pune,Specialty,848.0,764.0,114.0,yes,NO,No,No,4.6,4.4,2.4,91.0,12.0,70.0,2.1,yes,AI Healthcare"
"H01077,Delhi Care Hospital 1077,Jaipur,Multispeciality,1450.0,829.0,40.0,Yes,No,No,Yes,2.2,2.7,4.5,67.0,85.0,75.0,2.8,No,Unknown"
"H01078,Chennai Care Hospital 1078,Kochi,Specialty,1045.0,1268.0,37.0,yes,No,Yes,Yes,2.7,2.2,4.8,42.0,116.0,64.0,3.8,Yes,Digital Patient Care"
"H01079,Kochi Care Hospital 1079,Hyderabad,Private,1390.0,2024.0,56.0,YES,No,No,Yes,4.6,2.9,3.5,55.0,116.0,72.0,2.5,yes,Green Hospital"
"H01080,Bengaluru Care Hospital 1080,Jaipur,Private,1392.0,70.0,150.0,YES,NO,Yes,Yes,4.3,2.7,3.5,54.0,46.0,96.0,4.0,No,Unknown"
"H01081,Mumbai Care Hospital 1081,Pune,Specialty,1369.0,534.0,83.0,YES,No,Yes,Yes,3.1,2.9,4.5,94.0,116.0,85.0,3.5,yes,Contactless Healthcare"
"H01082,Bengaluru Care Hospital 1082,Kochi,Specialty,316.0,1422.0,82.0,YES,No,Yes,Yes,4.7,3.0,4.2,53.0,134.0,98.0,4.5,YES,Green Hospital"
"H01083,Mumbai Care Hospital 1083,Madurai,Government,984.0,1220.0,138.0,No,No,Yes,Yes,3.8,2.5,4.3,75.0,116.0,67.0,3.8,yes,AI Healthcare"
"H01084,Kochi Care Hospital 1084,Madurai,Government,240.0,86.0,126.0,YES,NO,No,Yes,4.6,3.3,4.2,43.0,26.0,94.0,3.5,No,Smart Hospital"
"H01085,Bengaluru Care Hospital 1085,Bengaluru,Specialty,93.0,72.0,127.0,Yes,No,Yes,No,2.5,2.2,2.5,46.0,143.0,66.0,3.5,YES,Unknown"
"H01086,Madurai Care Hospital 1086,Delhi,Private,961.0,142.0,5.0,YES,YES,Yes,No,2.6,4.7,3.9,44.0,152.0,68.0,2.4,YES,Contactless Healthcare"
"H01087,Delhi Care Hospital 1087,Pune,Specialty,1196.0,764.0,57.0,Yes,YES,Yes,No,2.5,3.7,3.3,97.0,50.0,75.0,2.4,No,Patient-Centric Care"
"H01088,Madurai Care Hospital 1088,Pune,Specialty,140.0,1571.0,8.0,No,No,No,Yes,5.0,3.5,2.4,92.0,75.0,75.0,4.4,YES,AI Healthcare"
"H01089,Delhi Care Hospital 1089,Mumbai,Private,800.8190675017397,747.0,10.0,YES,Yes,No,Yes,3.8,3.7,2.7,35.0,80.0,75.0,3.0,yes,IoT Healthcare"
"H01090,Pune Care Hospital 1090,Chennai,Private,1360.0,670.0,75.0,YES,No,Yes,Yes,4.7,2.2,3.9,98.0,48.0,54.0,4.3,YES,Digital Patient Care"
"H01091,Delhi Care Hospital 1091,Kochi,Government,311.0,764.0,6.0,YES,No,No,Yes,3.5,3.3,4.2,96.0,168.0,61.0,2.2,No,Green Hospital"
"H01092,Bengaluru Care Hospital 1092,Pune,Private,154.0,1471.0,10.0,Yes,Yes,No,No,3.1,2.3,3.3,48.0,95.0,86.0,3.0,Yes,Smart Hospital"
"H01093,Jaipur Care Hospital 1093,Hyderabad,Multispeciality,559.0,612.0,47.0,yes,NO,No,Yes,3.2,3.9,4.4,32.0,207.0,100.0,3.5,No,Contactless Healthcare"
"H01094,Kochi Care Hospital 1094,Chennai,Specialty,180.0,294.0,106.0,yes,No,Yes,Yes,4.2,3.0,2.1,52.0,211.0,71.0,4.4,yes,Digital Patient Care"
"H01095,Pune Care Hospital 1095,Pune,Government,272.0,787.0,61.0,yes,YES,No,Yes,3.6,3.5,3.1,51.0,54.0,80.0,4.8,yes,Digital Patient Care"
"H01096,Coimbatore Care Hospital 1096,Kochi,Specialty,288.0,1948.0,103.0,Yes,YES,Yes,Yes,2.5,2.5,2.3,90.0,17.0,89.0,3.2,Yes,Unknown"
"H01097,Pune Care Hospital 1097,Jaipur,Multispeciality,667.0,133.0,54.0,No,Yes,No,Yes,4.9,2.0,2.9,78.0,210.0,75.0,3.1,No,Unknown"
"H01098,Madurai Care Hospital 1098,Kochi,Private,1459.0,411.0,136.0,YES,Yes,Yes,Yes,3.0,4.7,2.2,83.0,191.0,81.0,3.5,yes,Green Hospital"
"H01099,Pune Care Hospital 1099,Hyderabad,Multispeciality,1450.0,1715.0,91.0,YES,No,Yes,Yes,4.6,4.4,2.5,50.0,31.0,100.0,3.0,No,AI Healthcare"
"H01100,Kochi Care Hospital 1100,Hyderabad,Specialty,787.0,609.0,30.0,No,YES,Yes,No,4.9,2.4,2.8,51.0,179.0,72.0,3.8,Yes,IoT Healthcare"
"H01101,Hyderabad Care Hospital 1101,Kochi,Specialty,356.0,336.0,64.0,yes,Yes,Yes,Yes,2.1,4.4,2.9,46.0,61.0,75.0,2.5,No,Contactless Healthcare"
"H01102,Madurai Care Hospital 1102,Kochi,Multispeciality,800.8190675017397,1098.0,14.0,Yes,Yes,No,No,2.9,4.0,4.4,33.0,150.0,62.0,3.8,yes,Enhanced Security"
"H01103,Chennai Care Hospital 1103,Coimbatore,Government,1438.0,1128.0,67.0,YES,No,No,No,2.2,3.7,3.7,54.0,183.0,74.0,4.2,No,Patient-Centric Care"
"H01104,Jaipur Care Hospital 1104,Kochi,Specialty,1230.0,1383.0,18.0,yes,Yes,Yes,Yes,3.5,4.4,4.1,80.0,116.0,98.0,4.4,Yes,Smart Hospital"
"H01105,Jaipur Care Hospital 1105,Mumbai,Government,293.0,1771.0,24.0,yes,Yes,Yes,No,4.2,2.1,4.6,88.0,126.0,92.0,3.8,yes,Enhanced Security"
"H01106,Kochi Care Hospital 1106,Jaipur,Multispeciality,800.8190675017397,1709.0,6.0,YES,NO,Yes,Yes,4.2,4.6,3.6,69.0,79.0,81.0,4.7,YES,Green Hospital"
"H01107,Coimbatore Care Hospital 1107,Madurai,Multispeciality,139.0,1166.0,92.0,YES,No,Yes,Yes,4.3,3.5,3.0,83.0,103.0,71.0,4.1,YES,Contactless Healthcare"
"H01108,Chennai Care Hospital 1108,Delhi,Government,148.0,656.0,115.0,YES,NO,Yes,Yes,4.8,3.0,4.2,33.0,215.0,63.0,3.7,yes,AI Healthcare"
"H01109,Coimbatore Care Hospital 1109,Coimbatore,Private,380.0,1941.0,129.0,yes,NO,Yes,No,3.5,3.1,3.2,67.0,103.0,72.0,4.5,Yes,Green Hospital"
"H01110,Madurai Care Hospital 1110,Jaipur,Private,660.0,1275.0,75.0,No,Yes,No,Yes,2.6,3.7,4.4,78.0,159.0,82.0,4.1,No,Smart Hospital"
"H01111,Chennai Care Hospital 1111,Hyderabad,Specialty,127.0,499.0,114.0,YES,NO,Yes,Yes,2.9,3.3,2.9,93.0,207.0,81.0,3.1,yes,IoT Healthcare"
"H01112,Hyderabad Care Hospital 1112,Bengaluru,Multispeciality,1052.0,1895.0,100.0,YES,NO,Yes,Yes,4.3,4.1,2.6,85.0,125.0,86.0,3.9,No,IoT Healthcare"
"H01113,Delhi Care Hospital 1113,Hyderabad,Government,958.0,957.0,134.0,No,Yes,No,Yes,3.4,2.2,3.2,64.0,143.0,98.0,2.1,YES,Green Hospital"
"H01114,Bengaluru Care Hospital 1114,Hyderabad,Private,297.0,1128.0,23.0,YES,No,No,Yes,3.4,3.6,2.5,38.0,99.0,80.0,2.2,yes,Unknown"
"H01115,Mumbai Care Hospital 1115,Bengaluru,Private,1421.0,1790.0,11.0,YES,Yes,No,Yes,4.5,2.4,4.7,85.0,116.0,90.0,3.2,yes,IoT Healthcare"
"H01116,Coimbatore Care Hospital 1116,Coimbatore,Specialty,367.0,1978.0,75.0,yes,Yes,No,No,3.5,3.6,4.1,39.0,215.0,78.0,2.9,YES,Unknown"
"H01117,Pune Care Hospital 1117,Delhi,Specialty,165.0,704.0,133.0,Yes,No,Yes,Yes,2.0,3.9,4.3,41.0,16.0,83.0,4.8,No,AI Healthcare"
"H01118,Hyderabad Care Hospital 1118,Hyderabad,Specialty,1229.0,1128.0,113.0,No,No,Yes,Yes,2.9,3.2,3.1,39.0,116.0,100.0,3.5,Yes,Digital Patient Care"
"H01119,Bengaluru Care Hospital 1119,Delhi,Private,679.0,475.0,79.0,yes,NO,Yes,Yes,3.6,3.5,3.2,83.0,29.0,68.0,4.7,Yes,Patient-Centric Care"
"H01120,Madurai Care Hospital 1120,Bengaluru,Specialty,800.8190675017397,744.0,75.0,YES,YES,Yes,No,2.4,4.3,3.6,58.0,43.0,75.0,4.0,Yes,Digital Patient Care"
"H01121,Pune Care Hospital 1121,Bengaluru,Private,80.0,1927.0,115.0,yes,No,No,Yes,3.0,3.9,4.2,77.0,107.0,87.0,2.4,Yes,Green Hospital"
"H01122,Pune Care Hospital 1122,Kochi,Specialty,800.8190675017397,1676.0,75.0,YES,No,No,No,4.6,3.5,4.9,93.0,163.0,52.0,3.2,No,AI Healthcare"
"H01123,Hyderabad Care Hospital 1123,Hyderabad,Specialty,1227.0,672.0,73.0,yes,No,No,No,3.0,4.5,4.0,93.0,135.0,85.0,2.2,yes,Contactless Healthcare"
"H01124,Bengaluru Care Hospital 1124,Madurai,Private,479.0,1144.0,104.0,Yes,NO,No,No,4.4,2.8,3.9,99.0,201.0,63.0,3.3,YES,Enhanced Security"
"H01125,Chennai Care Hospital 1125,Mumbai,Specialty,774.0,1267.0,111.0,yes,Yes,Yes,Yes,3.9,3.9,3.5,67.0,169.0,88.0,4.5,yes,Green Hospital"
"H01126,Bengaluru Care Hospital 1126,Hyderabad,Multispeciality,524.0,1071.0,44.0,Yes,NO,Yes,No,3.9,3.8,3.7,54.0,116.0,100.0,3.5,yes,Digital Patient Care"
"H01127,Hyderabad Care Hospital 1127,Kochi,Multispeciality,1241.0,1825.0,72.0,yes,YES,No,Yes,2.1,4.9,4.5,92.0,104.0,65.0,3.1,Yes,Enhanced Security"
"H01128,Chennai Care Hospital 1128,Hyderabad,Multispeciality,164.0,1090.0,12.0,YES,YES,No,Yes,3.8,3.1,4.0,46.0,187.0,55.0,4.0,YES,Green Hospital"
"H01129,Mumbai Care Hospital 1129,Pune,Specialty,983.0,129.0,75.0,yes,No,No,Yes,4.5,2.9,4.4,69.0,113.0,66.0,4.4,No,Green Hospital"
"H01130,Mumbai Care Hospital 1130,Bengaluru,Specialty,800.8190675017397,1128.0,42.0,No,YES,No,Yes,3.5,3.5,4.6,77.0,62.0,93.0,2.3,Yes,Enhanced Security"
"H01131,Madurai Care Hospital 1131,Hyderabad,Specialty,363.0,1559.0,35.0,No,No,No,No,3.9,3.3,3.2,95.0,121.0,65.0,2.7,yes,Contactless Healthcare"
"H01132,Jaipur Care Hospital 1132,Hyderabad,Government,970.0,459.0,75.0,yes,NO,Yes,No,3.7,4.8,3.5,44.0,146.0,98.0,2.6,yes,Enhanced Security"
"H01133,Chennai Care Hospital 1133,Hyderabad,Government,1212.0,169.0,63.0,YES,No,Yes,Yes,3.5,2.5,3.3,74.0,83.0,50.0,4.8,yes,Contactless Healthcare"
"H01134,Delhi Care Hospital 1134,Hyderabad,Specialty,684.0,513.0,101.0,Yes,NO,No,Yes,4.5,2.3,3.3,65.0,102.0,78.0,4.6,YES,AI Healthcare"
"H01135,Mumbai Care Hospital 1135,Pune,Specialty,302.0,812.0,140.0,YES,Yes,Yes,Yes,4.3,2.2,3.5,70.0,212.0,84.0,2.2,No,AI Healthcare"
"H01136,Chennai Care Hospital 1136,Mumbai,Private,283.0,64.0,127.0,YES,NO,No,No,3.8,2.8,3.0,31.0,192.0,90.0,3.7,No,Patient-Centric Care"
"H01137,Coimbatore Care Hospital 1137,Kochi,Private,485.0,445.0,118.0,No,Yes,No,Yes,2.3,2.2,4.7,83.0,109.0,85.0,4.9,No,AI Healthcare"
"H01138,Madurai Care Hospital 1138,Coimbatore,Private,847.0,1118.0,121.0,yes,YES,Yes,No,2.1,4.8,2.0,95.0,132.0,59.0,3.7,yes,Enhanced Security"
"H01139,Delhi Care Hospital 1139,Coimbatore,Private,179.0,265.0,45.0,Yes,No,No,Yes,2.7,2.3,3.3,49.0,7.0,96.0,3.4,yes,Patient-Centric Care"
"H01140,Bengaluru Care Hospital 1140,Chennai,Private,931.0,1128.0,116.0,Yes,NO,Yes,Yes,3.1,2.8,3.3,81.0,59.0,87.0,2.6,Yes,Contactless Healthcare"
"H01141,Kochi Care Hospital 1141,Mumbai,Multispeciality,1216.0,1128.0,60.0,Yes,YES,Yes,Yes,3.2,4.6,3.0,60.0,205.0,80.0,4.2,yes,IoT Healthcare"
"H01142,Delhi Care Hospital 1142,Bengaluru,Private,675.0,1919.0,147.0,No,Yes,Yes,Yes,4.6,2.2,3.8,43.0,139.0,94.0,2.4,YES,AI Healthcare"
"H01143,Kochi Care Hospital 1143,Chennai,Government,767.0,1335.0,122.0,YES,YES,Yes,Yes,4.7,4.9,5.0,66.0,89.0,77.0,2.2,Yes,AI Healthcare"
"H01144,Madurai Care Hospital 1144,Coimbatore,Multispeciality,1256.0,953.0,119.0,yes,Yes,Yes,No,3.3,4.2,3.9,44.0,17.0,61.0,2.8,No,Green Hospital"
"H01145,Bengaluru Care Hospital 1145,Hyderabad,Multispeciality,1434.0,1035.0,75.0,Yes,No,No,Yes,3.5,4.7,2.5,93.0,203.0,94.0,5.0,YES,Contactless Healthcare"
